Date,Open,High,Low,Close,Adj Close,Volume
5/1/19,194.779999,196.179993,193.009995,193.029999,193.029999,15996600
5/2/19,193,194,189.75,192.529999,192.529999,13209500
5/3/19,194.380005,196.160004,193.710007,195.470001,195.470001,14575400
5/6/19,191.240005,194.279999,190.550003,193.880005,193.880005,13994900
5/7/19,192.539993,192.899994,187.850006,189.770004,189.770004,16253000
5/8/19,189.389999,190.720001,188.550003,189.539993,189.539993,12505700
5/9/19,187.199997,189.770004,186.259995,188.649994,188.649994,12967000
5/10/19,188.25,190,184.589996,188.339996,188.339996,12578500
5/13/19,183.5,185.429993,180.839996,181.539993,181.539993,16833300
5/14/19,182.520004,183.490005,178.100006,180.729996,180.729996,17628100
5/15/19,180.419998,187.279999,180.020004,186.270004,186.270004,16746900
5/16/19,185.050003,188.580002,185.050003,186.990005,186.990005,12953100
5/17/19,184.839996,187.580002,184.279999,185.300003,185.300003,10485400
5/20/19,181.880005,184.229996,181.369995,182.720001,182.720001,10352000
5/21/19,184.570007,185.699997,183.889999,184.820007,184.820007,7502800
5/22/19,184.729996,186.740005,183.610001,185.320007,185.320007,9213800
5/23/19,182.419998,183.899994,179.669998,180.869995,180.869995,12768800
5/24/19,182.330002,183.630005,180.830002,181.059998,181.059998,8807700
5/28/19,181.539993,184.710007,181.449997,184.309998,184.309998,14843300
5/29/19,183.5,184.559998,181.350006,182.190002,182.190002,12797700
5/30/19,183.080002,183.479996,180.889999,183.009995,183.009995,8581500
5/31/19,180.279999,180.539993,177.160004,177.470001,177.470001,15226500
6/3/19,175,175.050003,161.009995,164.149994,164.149994,56059600
6/4/19,163.710007,168.279999,160.839996,167.5,167.5,46044300
6/5/19,167.479996,168.720001,164.630005,168.169998,168.169998,19758300
6/6/19,168.300003,169.699997,167.229996,168.330002,168.330002,12446400
6/7/19,170.169998,173.869995,168.839996,173.350006,173.350006,16917300
6/10/19,174.75,177.860001,173.800003,174.820007,174.820007,14767900
6/11/19,178.479996,179.979996,176.789993,178.100006,178.100006,15259300
6/12/19,178.380005,179.270004,172.880005,175.039993,175.039993,17699800
6/13/19,175.529999,178.029999,174.610001,177.470001,177.470001,12253600
6/14/19,180.509995,181.839996,180,181.330002,181.330002,16773700
6/17/19,185.009995,189.5,184.410004,189.009995,189.009995,29459900
6/18/19,194,194.529999,187.279999,188.470001,188.470001,37571400
6/19/19,187,188.100006,184.550003,187.479996,187.479996,21417100
6/20/19,190.949997,191.160004,187.639999,189.529999,189.529999,14635700
6/21/19,188.75,192,188.75,191.139999,191.139999,22751200
6/24/19,192.419998,193.979996,191.570007,192.600006,192.600006,15509000
6/25/19,192.880005,193.139999,188.130005,188.839996,188.839996,16750300
6/26/19,189.539993,190.759995,187.309998,187.660004,187.660004,12808600
6/27/19,189.880005,198.880005,188.270004,189.5,189.5,11159000
6/28/19,190.550003,193.199997,189.940002,193,193,16378900
7/1/19,195.210007,195.279999,191.929993,193,193,14204700
7/2/19,193,195,192.710007,195,195,9050000
7/3/19,194.160004,197.399994,194.160004,197.199997,197.199997,10246100
7/5/19,196.179993,197.070007,194.169998,196.399994,196.399994,11164100
7/8/19,195.190002,196.679993,193.639999,195.759995,195.759995,9723900
7/9/19,194.970001,199.460007,194.889999,199.210007,199.210007,14698600
7/10/19,200,202.960007,199.669998,202.729996,202.729996,20571700
7/11/19,203.259995,203.800003,200.210007,201.229996,201.229996,13678500
7/12/19,199.679993,205.300003,199.160004,204.869995,204.869995,15366300
7/15/19,204.25,205.330002,201.820007,203.910004,203.910004,16030300
7/16/19,203.889999,205.470001,203.100006,203.839996,203.839996,12132700
7/17/19,204.179993,204.360001,201.589996,201.800003,201.800003,12083700
7/18/19,200.149994,202.470001,199.380005,200.779999,200.779999,11956600
7/19/19,202.179993,202.330002,198.070007,198.360001,198.360001,12098300
7/22/19,199.910004,202.570007,198.809998,202.320007,202.320007,13589000
7/23/19,202.839996,204.240005,200.960007,202.360001,202.360001,14583700
7/24/19,197.630005,204.809998,197.220001,204.660004,204.660004,32532500
7/25/19,206.699997,208.660004,198.259995,200.710007,200.710007,39889900
7/26/19,200.190002,202.880005,196.25,199.75,199.75,24434000
7/29/19,199,199.630005,195.300003,195.940002,195.940002,16530800
7/30/19,195.389999,198.710007,193.5,197.039993,197.039993,11903600
7/31/19,196.949997,198.759995,192.679993,194.229996,194.229996,14593500
8/1/19,194.169998,198.470001,190.880005,192.729996,192.729996,17777000
8/2/19,191.100006,192.619995,188.070007,189.020004,189.020004,15297000
8/5/19,184.690002,185.669998,179.339996,181.729996,181.729996,23086700
8/6/19,183.690002,185.789993,183.089996,184.509995,184.509995,18035700
8/7/19,183.600006,186.369995,181.220001,185.149994,185.149994,15833200
8/8/19,186.619995,190.339996,184.050003,190.160004,190.160004,14828900
8/9/19,190,190.979996,187.119995,187.850006,187.850006,11058800
8/12/19,186.850006,187.589996,184.460007,185.369995,185.369995,10936300
8/13/19,185.520004,191.380005,185.369995,188.449997,188.449997,13577000
8/14/19,185.800003,185.990005,179.309998,179.710007,179.710007,18903700
8/15/19,180.949997,183.199997,180.029999,182.589996,182.589996,12925900
8/16/19,183.75,185.100006,182.360001,183.699997,183.699997,12654600
8/19/19,186.009995,187.5,184.850006,186.169998,186.169998,9691200
8/20/19,185.449997,186,182.389999,183.809998,183.809998,10083400
8/21/19,185,185.899994,183.139999,183.550003,183.550003,8398200
8/22/19,183.429993,184.110001,179.910004,182.039993,182.039993,10821400
8/23/19,180.839996,183.130005,176.660004,177.75,177.75,17323400
8/26/19,179.399994,180.5,178.240005,180.360001,180.360001,8773600
8/27/19,181.929993,184.039993,181.009995,181.300003,181.300003,14399600
8/28/19,180.529999,181.949997,178.919998,181.759995,181.759995,9386100
8/29/19,183.770004,186.080002,183.470001,185.570007,185.570007,10128700
8/30/19,186.779999,186.800003,183.460007,185.669998,185.669998,10774500
9/3/19,184,185.669998,182.110001,182.389999,182.389999,9779400
9/4/19,184.649994,187.75,183.889999,187.139999,187.139999,11308000
9/5/19,188.529999,191.360001,187.940002,190.899994,190.899994,13876700
9/6/19,190.210007,190.210007,186.350006,187.490005,187.490005,15226800
9/9/19,187.729996,188.979996,185.850006,188.759995,188.759995,14722400
9/10/19,187.440002,188.100006,184.550003,186.169998,186.169998,15455900
9/11/19,186.460007,189.440002,186.080002,188.490005,188.490005,11761700
9/12/19,189.860001,190.929993,187.229996,187.470001,187.470001,11419800
9/13/19,187.330002,187.970001,186.539993,187.190002,187.190002,11441100
9/16/19,186.929993,187.789993,185.770004,186.220001,186.220001,8444800
9/17/19,186.660004,188.320007,185.539993,188.080002,188.080002,9671100
9/18/19,188.089996,189.080002,186.009995,188.139999,188.139999,9681900
9/19/19,188.660004,191.100006,188.149994,190.139999,190.139999,10392700
9/20/19,190.660004,193.100006,188.119995,189.929993,189.929993,19934200
9/23/19,189.339996,190.100006,185.210007,186.820007,186.820007,13327600
9/24/19,187.979996,188.039993,180.389999,181.279999,181.279999,18546600
9/25/19,181.449997,183.419998,177.869995,182.800003,182.800003,18068300
9/26/19,181.330002,181.399994,177.669998,180.110001,180.110001,16083300
9/27/19,180.490005,180.759995,175.660004,177.100006,177.100006,14656200
9/30/19,177.869995,178.669998,176.850006,178.080002,178.080002,10740000
10/1/19,179.149994,179.839996,174.880005,175.809998,175.809998,17073000
10/2/19,174.839996,176.529999,173.089996,174.600006,174.600006,16151700
10/3/19,175.570007,179.839996,173.630005,179.380005,179.380005,16086300
10/4/19,179.550003,180.979996,178.100006,180.449997,180.449997,10430200
10/7/19,180,181.179993,178.089996,179.679993,179.679993,9178300
10/8/19,178.259995,180.369995,177.720001,177.75,177.75,9466900
10/9/19,179.160004,180.720001,177.940002,179.850006,179.850006,7556900
10/10/19,180.320007,181.610001,179.169998,180.029999,180.029999,8605000
10/11/19,182.149994,186.490005,182.139999,184.190002,184.190002,14930500
10/14/19,184.199997,184.619995,182.570007,183.279999,183.279999,7006000
10/15/19,183.800003,190.380005,183.660004,188.889999,188.889999,15039100
10/16/19,188.320007,189.699997,186.899994,189.550003,189.550003,10516900
10/17/19,190.300003,190.839996,188.770004,190.389999,190.389999,9603000
10/18/19,190.229996,191.490005,183.919998,185.850006,185.850006,16874200
10/21/19,187.039993,189.910004,186.75,189.759995,189.759995,8122600
10/22/19,190,190.649994,181.5,182.339996,182.339996,19537600
10/23/19,182.009995,186.380005,182,186.149994,186.149994,12300400
10/24/19,184.619995,186.729996,182.800003,186.380005,186.380005,11413500
10/25/19,185.830002,189,185.089996,187.889999,187.889999,8061200
10/28/19,187.199997,189.529999,185.080002,189.399994,189.399994,13657900
10/29/19,191.690002,192.529999,188.470001,189.309998,189.309998,13574900
10/30/19,189.559998,190.449997,185.979996,188.25,188.25,28734600
10/31/19,196.699997,198.089996,188.25,191.649994,191.649994,42286500
11/1/19,192.850006,194.110001,189.910004,193.619995,193.619995,21711800
11/4/19,194.550003,197.369995,193.809998,194.720001,194.720001,16371300
11/5/19,195.369995,195.75,193.600006,194.320007,194.320007,9942000
11/6/19,194.029999,194.369995,191.350006,191.550003,191.550003,10973000
11/7/19,191.910004,193.440002,189.470001,190.419998,190.419998,13473000
11/8/19,190,192.339996,189.699997,190.839996,190.839996,10760800
11/11/19,189.929993,190.080002,188.539993,189.610001,189.610001,8631200
11/12/19,190,195.059998,189.740005,194.470001,194.470001,17615500
11/13/19,194.699997,195.699997,192.740005,193.190002,193.190002,10860700
11/14/19,192.929993,194.029999,191.449997,193.149994,193.149994,9040500
11/15/19,194.259995,195.300003,193.380005,195.100006,195.100006,11524300
11/18/19,194.559998,198.630005,193.050003,197.399994,197.399994,16167200
11/19/19,197.399994,200,196.860001,199.320007,199.320007,19056800
11/20/19,198.580002,199.589996,195.429993,197.509995,197.509995,12355400
11/21/19,197.419998,199.089996,196.860001,197.929993,197.929993,12131000
11/22/19,198.380005,199.300003,197.619995,198.820007,198.820007,9959800
11/25/19,199.520004,200.970001,199.25,199.789993,199.789993,15272300
11/26/19,200,200.149994,198.039993,198.970001,198.970001,11735500
11/27/19,199.899994,203.139999,199.419998,202,202,12736600
11/29/19,201.600006,203.800003,201.210007,201.639999,201.639999,7985200
12/2/19,202.130005,202.179993,198.050003,199.699997,199.699997,11503400
12/3/19,197.600006,198.929993,195.080002,198.820007,198.820007,11595300
12/4/19,200,200.029999,198.050003,198.710007,198.710007,8456300
12/5/19,199.860001,201.289993,198.210007,199.360001,199.360001,9740400
12/6/19,200.5,201.570007,200.059998,201.050003,201.050003,12270600
